customer_id,industry,region,sales_calls_last_30d,support_tickets_last_30d,days_since_last_login,total_revenue,subscription_age_months,churn
fae57052-8b83-42f0-bacd-dfee383b3bc8,SaaS,South America,2,2,48,2559.35,9,1
9ce521f0-bebc-4d17-9afa-fba1ef64c2e4,Healthcare,Europe,2,2,52,6026.75,11,1
10798dc1-8c6b-434d-8cc7-dd7779a092c4,Retail,Europe,2,1,38,4112.69,39,0
0d493073-df52-41e0-ada9-76946f432f45,Education,Europe,3,3,15,1887.71,5,1
138b4de4-83f4-4e72-92d6-9408180e52c9,Healthcare,Asia,1,1,21,4386.54,22,1
094f4f5b-300f-460a-b7fd-bf0f609fefc9,Healthcare,North America,4,1,16,13186.07,6,0
9f66c156-52d3-4702-8020-32c9075821f3,SaaS,Asia,0,0,33,2477.27,9,1
9edd0a00-e568-47d2-9b60-077624acf8d6,Education,Australia,1,1,2,3591.53,48,1
cf7a844e-d997-4824-8fac-0ed3b3c4a6da,Finance,North America,0,2,50,1875.9,50,1
524ea215-2549-408f-b425-294e3fe60208,Finance,Europe,6,0,59,20679.97,32,1
3b04bb67-d779-4e33-8f73-ecf9980f46dd,Healthcare,Australia,4,3,50,4245.66,28,1
472e1932-960d-4b8d-9eb9-1581860b3a72,SaaS,South America,3,2,6,6048.95,45,0
22ca6823-4644-41b5-83c2-4f413a9cf3e4,SaaS,Europe,0,0,49,7734.54,28,1
7a358f35-6235-4c1e-922e-6ad8ed431335,SaaS,North America,1,1,55,5953.9,13,1
55d4019b-1e25-419d-9d33-3d43f8edda32,SaaS,South America,2,3,13,2026.25,57,0
6dffa916-57b9-427c-9bfc-49ee7777bfb5,Finance,Australia,2,2,56,10019.02,26,0
598ff1b2-e372-40b6-b723-8d9297373ab6,Education,North America,4,1,55,1247.48,53,0
ab64b151-f4b4-4f94-847b-848b134cab49,SaaS,Australia,1,3,43,2704.24,10,1
beacb1a9-1558-4811-885c-deb97d9f25ca,Healthcare,North America,0,3,60,10529.32,21,0
291f69e9-2186-460d-9bdb-457b8f0d8933,Retail,North America,5,2,49,3707.45,12,0
0f21e544-04d2-4b40-8dd5-5a44e04b2ea7,Retail,Asia,0,1,21,25373.34,58,0
ece9ad40-9914-4476-8bf1-4d0868f4c920,Finance,North America,3,0,27,3289.95,53,1
2cc333e2-6897-4ce9-9dde-e06342363005,Education,South America,4,3,27,6966.5,12,0
079d395d-83bb-4dc2-9ef6-e0cd59540ea8,Education,North America,4,4,40,5855.67,32,0
9f99cdd2-4370-40f5-af70-8f84a649fc17,Healthcare,Australia,7,2,35,8079.11,49,0
eaa4b18a-2be8-47a7-8735-80bd7ca1c38d,Retail,South America,3,2,33,533.44,14,0
8f0a44f6-c379-49d3-969b-d6f940e0f114,Finance,Asia,2,1,2,2318.86,48,0
c357d0e5-bcc2-42a2-9f8a-acd5ab24185a,SaaS,Europe,2,2,57,845.74,20,1
bfcfddef-4828-4e9c-9ab0-097be608d316,Education,North America,5,1,33,211.96,51,1
4abaf032-079f-489d-8d40-803ac52fab11,Healthcare,Europe,5,0,19,2699.83,22,0
32c843b3-7dab-47fe-a6b0-3104b606ba39,Retail,Australia,1,2,42,217.92,56,0
c9249a19-fe4b-485e-9ca8-8dd9b4f48350,Education,South America,3,2,26,3628.01,9,0
65a5d908-6a19-42b8-bd72-86f37eb03a77,SaaS,Europe,4,4,41,7753.67,15,0
c0c60b60-e073-4835-b331-398da6e1abf0,Finance,South America,0,1,7,542.85,47,0
4d368777-0839-4df7-9ad1-bd77ae07ab45,SaaS,North America,2,0,23,4664.49,43,0
c0ccac64-f58d-4eb2-a22c-e08fb1974eea,Healthcare,North America,3,1,52,619.2,39,1
a84cf0e5-0b8b-459e-a31d-2577c0866ca8,SaaS,South America,2,1,36,11668.59,24,0
87473326-93c7-474a-91fb-d79334b4f149,Education,North America,2,3,18,5176.24,52,1
191f7204-5577-4933-bece-4d6b32c2b6c3,Finance,South America,2,2,59,3407.3,12,1
b98d34b8-f276-4bc4-8086-54bb2c19d922,SaaS,Australia,3,2,37,1782.7,17,1
fe7aaa86-b457-4ecd-a626-82dad32cb355,Retail,Australia,5,0,38,2704.83,49,1
2537e65d-211e-472c-a1d1-2f1910a8b6d3,Education,South America,5,1,26,227.31,41,0
57fe50f2-2ffb-4700-8158-5f26c9832eb5,Education,South America,1,0,24,2118.23,52,1
cc65e9cd-e00c-4745-9450-6f5bbf61ec6e,Finance,South America,2,0,38,5054.62,42,0
c9472a76-db19-432e-863a-ef3541fcaeb7,Education,Australia,4,4,56,754.37,6,0
66b50bb7-e741-4978-b18c-27af3827a965,Education,Asia,6,1,34,3100.18,10,0
69d43f0b-7701-4abc-ac36-4116a6f1b279,Finance,South America,4,2,40,670.09,25,0
2770ba00-4ccb-4a46-96a6-6429639f81fc,Education,Europe,3,1,21,887.83,10,0
930bdec2-4e52-4497-b17d-be99cfaf4b2f,Education,North America,10,4,1,811.52,19,0
81b189b6-9d72-487e-aaec-6251d2fc91c2,Education,Asia,3,1,39,11030.02,37,0
d40afb79-5751-4078-8bef-9d7f4e0db6f8,Retail,Europe,7,1,12,6515.08,57,1
bb083d62-5430-452d-9172-e760f9450d27,SaaS,Europe,2,6,49,651.47,54,1
93f05a54-7c2a-4a0a-8092-537b0309d39e,Retail,Asia,4,0,9,1484.29,50,0
c04c0cc2-b394-457f-a540-3a5804f1a2bd,Healthcare,Australia,4,0,35,7285.29,37,0
268ba18d-942f-4d6c-8eac-013f7521d854,SaaS,Australia,5,3,44,5397.4,40,1
65353b03-d51e-4181-86b4-1567b26071e8,SaaS,South America,2,1,9,1413.91,31,0
9b0fea28-4b28-4d52-8860-c2f2796ebc77,Healthcare,North America,3,2,48,929.86,30,0
d69b6415-bc86-47b6-a646-d163b6dd8b3f,Healthcare,North America,2,7,28,5230.48,42,0
2ce3a435-6acd-4226-a177-1df45f8d08fb,Retail,Europe,3,3,35,202.66,20,1
30e0af97-c5ee-4169-ba28-294b232d8c5b,Retail,South America,2,4,14,13460.15,39,0
4375aba2-d6a5-4f5c-82d0-a87bef186362,Finance,South America,1,4,23,277.12,59,1
1a074598-b53e-40ff-9ada-49e2e6026081,Retail,South America,1,3,42,7295.09,9,1
23ffe322-0286-4814-800e-3c38cbfa6572,Education,North America,8,1,52,5229.86,54,0
afad567a-79ca-4da8-ae92-42ff6915c7ee,Finance,North America,4,1,22,1952.25,58,0
39fee664-7bea-474e-9cd6-6d49b65ff3b3,Healthcare,North America,2,3,57,3752.8,10,1
97700c08-5335-410c-978e-26aef369a9f3,Education,South America,3,3,21,4066.27,28,1
c4193b98-11e6-4f13-8e96-5a2a6a66b4ec,SaaS,South America,6,0,54,367.18,52,1
d98d4541-1773-4a5c-8724-afcf866f2f6d,Retail,Australia,4,4,48,10786.84,38,0
9dee988c-7d53-46dc-8cc5-0021933ab310,Finance,South America,4,1,9,3120.54,44,0
46fb7d87-50a5-4daf-b7a0-5c28c694a99f,Healthcare,Asia,2,2,50,4222.69,6,0
704a5631-21bd-40fe-babe-1f641d2f20cf,Education,Australia,4,0,24,17154.97,37,0
d754a820-acf6-4b44-93d0-1be4c9fbd616,Finance,Australia,9,7,4,191.32,41,0
a618052c-251c-42f8-a811-f50510e9c72c,Retail,North America,2,2,30,2837.68,36,1
ea172bf3-43c0-448f-b812-f137c9956d09,Healthcare,North America,3,3,53,11542.75,44,0
0eea5295-3463-4358-bac5-8e97788c7d7f,Retail,Europe,5,1,33,1982.94,52,0
397e6a96-38ed-4a0b-ac51-0ddec5d7ff9a,Finance,South America,2,3,59,22015.49,22,1
5c423ff9-49a0-4534-b26f-655cb79190c5,SaaS,Asia,1,1,12,2489.69,54,0
093be5b1-ad9e-4fd3-8471-b516fa76c2bf,Finance,Australia,1,1,9,3.72,35,0
172edb3d-b8dd-48a0-abef-90bcfac7902a,Retail,South America,8,1,49,20638.58,51,1
76335633-b707-41e9-8a3d-0c0da72cf639,Finance,South America,4,3,40,2977.88,18,1
6688f0be-6443-4830-8a64-9ccc238a0dd7,SaaS,North America,3,1,10,3954.74,54,0
e15d45f2-1743-481f-a3c4-359c3e1179c0,Healthcare,Europe,4,2,0,99.94,1,0
fa8ee319-99d7-4206-99ec-4b365f6f6a74,Education,Australia,5,2,25,6298.22,39,1
e783bf2f-ea08-4ae7-96da-34adedc49807,Healthcare,North America,1,4,7,4740.96,4,0
34ea78e6-fb88-4bca-b26d-ae394d3938ad,Healthcare,South America,2,2,4,4537.66,13,0
9edd0a36-3d0d-4fc8-9b82-106aa2a7c21f,SaaS,Europe,2,1,39,1228.15,53,1
4dedb455-1f6f-46ed-9c57-43ef21d10379,Finance,North America,0,0,60,7008.37,4,1
96b3cada-c052-40e1-a59f-3b3732f1a706,SaaS,Australia,4,3,3,11000.53,34,0
477e14db-202e-4fc5-86c9-4b895ec8bda8,Education,Asia,3,5,18,4792.05,6,1
1a6e0d75-787d-45a1-917a-5f19f2d7761f,Education,North America,3,2,47,259.64,55,1
9a81c318-4576-4bdf-a17b-17da3288c25d,Finance,North America,5,2,26,4858.87,30,1
1b4aa266-b112-4ff0-af9c-278e8ef1fc96,Retail,South America,1,4,55,3350.1,13,0
2b3e29f8-bc3c-4586-bfd0-d34ed32a886b,Education,Australia,2,3,26,4276.13,42,0
b5a17690-114e-4fac-8d6d-977dec87748d,Retail,North America,2,0,23,3594.24,47,0
2e3766df-05b4-46bb-8151-3691bda22137,Retail,Asia,1,3,1,2761.37,18,0
8175c4f7-b737-412f-9c1d-343fb237ce78,Healthcare,Australia,5,1,38,4532.51,29,0
03eb7b31-15ed-4f76-94b5-5d8d211a668b,Finance,Australia,4,2,3,3121.41,11,0
f81d3b74-6b2f-4491-879e-54118250e5c9,Healthcare,Europe,5,2,25,7852.63,47,0
0c48f204-382f-423b-9f15-d5dcb4c49aa0,Healthcare,Europe,2,2,8,7454.89,39,0
c6712c34-5949-4b78-9cd0-f5d9af9329db,Finance,North America,4,0,51,9297.85,36,1
128a01fc-852b-4ec6-976e-555ae3fd2631,SaaS,Australia,4,2,40,4307.78,47,0
83c33ce3-ebd8-49e1-85cf-756124500aae,Healthcare,Australia,5,1,3,273.84,60,0
5bb10658-dbd1-4de3-8031-ec0fae44f4a6,Retail,South America,5,2,59,13115.63,45,0
1b26556d-5e35-40e8-8a80-98239bde4160,Education,North America,2,0,49,5070.06,50,0
eb65c5d8-735c-4e1a-b372-c2be159deb05,Finance,North America,3,0,59,197.49,26,1
6f4a1fcf-72aa-4e80-8a59-4e50f7d60105,Education,South America,6,5,4,1861.86,17,1
22084aeb-45d4-4cd4-8756-bd626fd1add9,Retail,Europe,3,2,29,1411.8,13,1
64c2eb26-4f64-476b-a4ac-5e31a56d9dea,Retail,North America,2,3,8,3357.99,60,0
b942ca44-3c7f-4b97-b8a2-688fa3653387,Finance,Asia,7,2,59,5677.61,46,1
92708eff-fa2b-4f87-ac27-ef0cc1dad621,Retail,Europe,4,3,58,113.54,23,1
cbf76c43-67d2-440c-b865-ecc2acf4b913,Healthcare,North America,0,1,34,1752.84,30,1
06656351-54f6-43ce-bc02-0db360360c16,SaaS,Australia,3,0,13,2967.51,1,0
67e91489-a558-4c51-8378-adf7946ebb9e,Retail,North America,3,2,38,3330.77,6,0
d744ede2-83a4-4be2-849b-b2c139c86440,Retail,North America,3,3,7,11073.29,25,0
3f1a939a-ff13-48aa-a4bb-adfcee95ff96,Retail,Australia,4,5,52,1440.92,16,1
84fc3783-f582-4cf1-85b2-4ce6b9faf244,Education,Asia,5,4,29,5327.14,9,0
5debfa26-02f3-47e9-91d7-b64b590af1ff,Healthcare,South America,6,2,22,5681.66,37,0
55659c87-00ea-4302-b183-6c14e05ad4d4,Healthcare,North America,1,4,13,3857.76,13,0
369e9828-8018-4452-a0bf-f19caeac695c,Healthcare,North America,1,1,42,14742.93,58,0
2d380537-ace5-44ff-a455-6ecb4145c539,Education,Asia,3,3,16,4207.67,20,0
87b26e7b-d92e-4b94-bcc8-3160b96105e7,Education,North America,1,2,10,1587.61,47,0
e62135c4-d3b4-406f-8c85-43006df0a50e,Education,Asia,2,2,9,3811.63,4,1
1c9dd220-b37f-430c-9465-ab0714b872c1,Healthcare,Asia,4,1,2,13655.53,33,0
d97b2c04-9c43-4d51-b258-00dcccb79cde,SaaS,Australia,2,0,18,5292.58,18,0
c821b307-cba6-4819-90d9-967cd27637d9,SaaS,Europe,3,2,13,1323.52,29,1
32891a2b-e27d-4597-807b-c8a3e64b8f27,Finance,North America,1,0,30,999.99,26,1
3db00239-fb96-428c-8b24-2463493a0a63,Education,North America,3,2,9,554.57,60,1
c6f6d473-2ba5-4393-bc78-20904f9a57c6,Healthcare,Australia,4,0,32,8912.85,43,0
0ee8240f-0f4d-4672-aab1-78b646c34b4f,Retail,Europe,2,2,0,6537.69,5,0
010c5314-409e-46a8-b837-28f0ffacb4cb,Retail,North America,3,3,31,1240.47,57,0
0498ed1d-50d0-4ac6-9b4a-d70a2bb9eee9,Education,South America,9,2,11,6002.96,53,0
589234cc-634f-4b37-81e4-ae0fce8889a5,SaaS,Europe,4,0,33,1439.84,17,0
9f14cfce-793e-4410-a74f-d101c5b8ea47,Healthcare,Europe,4,2,34,6098.53,37,0
0ab95c38-a1ae-45e7-a005-a806ade94b28,Finance,Australia,2,2,46,733.52,51,0
b4fa9602-ca9b-48b6-8798-bebe833d4eae,Education,Australia,1,0,48,3035.85,15,1
7523d228-99cb-44d2-a3aa-7bace76662c9,Healthcare,Europe,2,1,52,20146.17,56,0
813e23e6-7162-470e-9460-a55f7a3334a7,Education,Europe,2,1,7,1858.49,57,1
8ebd6fbd-d4ed-471f-82ff-bdcb631de67a,Education,Europe,2,3,43,1422.69,35,1
4eca4176-2205-4edc-8e03-be38e8f33636,Finance,Australia,1,2,21,5035.99,2,0
fa69a8df-bfda-4bc9-91df-03889ec3e154,Retail,South America,5,3,28,10057.86,49,0
b7642b37-ce6e-4d7f-ad2d-b4e79b55841d,SaaS,Australia,2,2,44,341.4,51,1
339a2a99-f6b8-4e14-ae43-81d1e275603a,Education,South America,2,2,40,16689.97,47,1
f334dc8a-638f-4237-86dc-bed985f07b03,Healthcare,Australia,2,4,59,1978.11,44,1
8ef28931-f8b5-4276-9224-1417d0407271,SaaS,Australia,2,2,44,3763.81,31,1
1bbdbbbb-9fb7-4d39-a301-da93a1553f9e,SaaS,Australia,5,7,60,7393.02,56,1
ca107926-aa5e-49f9-81b3-c0ee09a7e93f,Healthcare,Europe,5,3,25,3891.16,58,0
8ce32ffd-71ec-4901-87ed-8b06688c3b56,Education,Europe,3,1,50,5438.73,56,1
7c7ff6cf-6b78-40db-ad77-adb0e489240d,SaaS,Asia,0,1,0,11301.64,49,0
4539c8af-40b7-46e6-ac1c-401b42733d5f,Healthcare,South America,3,0,5,9744.18,10,1
e3e92af6-fe0f-44b2-8781-13ac8165aab8,Retail,Europe,6,4,40,3278.34,15,1
77c6524c-3c68-4a4f-8b7e-045a6b9a10b6,Finance,Asia,3,2,10,5219.57,44,1
3e87ce79-5b01-47e1-a232-5cab6d01cfbb,SaaS,Australia,0,3,55,2176.78,44,1
ef6a4ed1-1065-4157-8ce8-cb16d982f760,Finance,North America,9,3,21,3007.86,50,0
9be4744f-96cd-4682-814a-e0443e229f21,Education,Australia,1,4,6,1960.2,60,1
7f502b70-3cd0-4eb6-b14d-441a793c20a6,Finance,Australia,3,2,9,3178.78,37,0
fde0036d-1b46-4e9a-a46e-f81863e92cf7,SaaS,South America,5,3,49,8179.28,42,1
45f7cb24-a079-4a03-801c-e125e39b77e5,Retail,North America,3,5,8,3900.65,37,0
4a9b7e4a-2e47-48a2-a0c6-67a8ca63bc1f,Finance,South America,3,1,29,61.81,26,1
2fdf9e83-63b8-45d2-bb18-003aa75fab66,Education,North America,2,2,37,15126.31,36,1
21aea050-630d-49a7-9a62-d6dcfa8221dc,Education,Asia,1,6,27,7662.93,16,0
3d8cb63f-1fa7-4407-9a84-e74311f116a8,Education,South America,1,1,18,5897.71,35,1
ac6b2eb8-cc50-4a91-a8e9-5db34b9811fc,Education,North America,4,2,8,7578.63,11,0
999ab5f5-82bf-437c-b53e-1b3e106951fc,SaaS,Asia,4,3,2,3395.3,52,0
956a2977-8309-49b0-89e5-55d5879fdc07,Education,Europe,3,3,53,9344.85,43,1
103045ea-adeb-46a4-ab3d-191dfaebe675,Education,Australia,1,4,38,4981.93,47,1
37afbb1a-d9bc-48b8-84fc-5c19737e24d2,Finance,South America,1,3,41,575.66,19,0
d2475747-8834-4e74-afa4-fe521caa80b4,Retail,Asia,1,0,38,2239.83,57,1
4d12093e-0951-419f-9d20-797e28f7b578,Finance,South America,4,1,35,337.18,33,0
4bc3f44e-b12b-4fc3-8c52-11bc2e5d4abc,SaaS,North America,2,1,22,2121.44,19,0
8b9e9a91-1270-487a-8b26-91479ea9996a,Healthcare,South America,2,0,29,5861.58,33,1
7d11c70a-b5d7-46b1-9fa3-8ae9a6d11e94,SaaS,Australia,5,4,22,1585.47,6,1
59bf3928-9b55-4bfd-8c14-5e6b95d40f26,Retail,Europe,3,1,34,417.21,58,1
87652060-8daf-427f-86c9-fc9619c78f56,Healthcare,Australia,6,0,30,1689.04,25,0
3fa9a277-11d4-41a4-ac8d-916ac5f0f181,Retail,South America,4,0,42,8779.09,50,1
7f34b442-b4c6-4e27-8baa-f3f85c79d5f4,Retail,North America,9,0,39,584.57,60,1
0b5284ef-b467-4588-a5c7-565ac67cc5e3,Healthcare,Asia,3,5,49,9879.74,25,1
2d3e2c3e-593e-4f39-b703-4a3cdc264d46,SaaS,South America,2,5,46,6645.02,5,1
eac461ce-d235-49ee-a067-6556d8803fc1,Healthcare,Australia,1,2,34,3056.42,40,1
b7354b1c-cf29-4226-97c1-0e5d5d48b4b0,Healthcare,Australia,3,1,9,3878.01,35,0
d51de47f-8625-4453-b28e-f1af6e355762,Education,South America,0,0,27,8535.42,59,0
13aa35f5-371f-4ace-b0f3-06290053af3b,Education,Australia,2,4,54,2725.71,46,1
939d7e8d-5b01-4a9e-84c2-bd673267226b,Retail,Europe,4,4,33,1724.43,21,0
85c424d5-0f99-4bf5-995d-13d0244c8088,Education,Europe,7,1,47,5839.48,32,1
7199080c-af30-4fc8-aa86-e9c88d1625b4,SaaS,South America,1,1,43,6301.43,21,0
552d4350-a933-46c5-8ed6-49041ed8b75a,Education,North America,1,0,41,7656.64,26,0
ecac429e-1caf-4199-93f3-1429a9ee941d,Retail,Europe,4,2,3,660.14,24,0
986f7923-c1f5-41a3-b7e4-6a3cb35d2e7e,Finance,North America,3,1,57,1056.78,43,1
c2bccc85-98bb-4f74-8e6c-378f56cf709b,Finance,Australia,1,2,46,8956.92,25,0
f577e219-cbf7-4d2c-aeb3-949e3196bf04,Education,Asia,1,3,29,2655.89,44,0
d9e47200-b17e-48f5-8c87-e92ac850cd6f,Education,North America,2,0,43,9800.51,2,1
d30fea25-2ac6-42ba-b733-26b54e271eaf,SaaS,Europe,4,2,57,2804.68,18,0
3a00aedd-707c-4981-8f51-546cf62a2299,Education,Europe,5,3,47,9483.62,50,0
cac5aae1-43d5-4a27-b983-7a7ec01a8998,Finance,Asia,4,1,16,8428.04,18,0
93156ec8-f7e7-4fa2-b2e2-7fba9d9bf2de,Retail,South America,4,0,29,875.7,26,1
68cef62b-2965-49e3-b185-f1f2453ca957,Education,Australia,2,1,8,612.06,13,1
f9970b87-b3f5-42dd-ab82-d35130334a30,Finance,South America,3,3,11,743.43,19,0
8205c775-8867-4f99-9f75-660e283a3c98,Retail,Europe,2,1,34,19223.72,44,0
e58c2fa7-65de-4958-b91b-f7d782d445ef,Education,Asia,3,2,25,2890.17,51,1
ae05fda5-3eec-4a02-8f35-96c10bf1db05,Retail,Europe,4,3,57,2065.56,35,1
8f33df80-b79e-4083-9d65-86e77a207048,Education,North America,2,4,25,2397.99,22,1
1fe79a84-4015-4a12-9c96-2cc38f70b596,Retail,Asia,3,5,43,3301.5,6,0
71dc6b83-acab-4bf3-bf1f-3d4722f48608,Finance,Europe,5,7,48,2090.64,35,0
3ebd8697-3420-4cdc-a4e3-b4e8a66ee0d4,Finance,Australia,0,3,58,998.23,12,1
43f580b0-fe46-4fba-be36-ab4d35813a14,Finance,Australia,5,0,36,9243.56,11,0
99382473-d6df-442e-aab9-bbea5e9871a8,Retail,Australia,4,1,14,3390.72,38,1
7e88ee77-33b7-4561-a9dc-43adf0978685,Retail,Asia,4,1,38,2420.32,34,1
1ee21c9a-970a-4c33-a286-78461c725edb,Finance,North America,3,0,55,6362.65,15,1
53b87cbb-26ed-429f-a6ff-c1f394e5ca6b,Education,North America,5,1,45,2618.43,36,0
096d8792-95c2-46b5-85b4-2acc4321e5c9,Healthcare,Asia,1,4,1,8524.43,24,0
37873ac6-496a-4d79-a6c9-5cb157d76114,Healthcare,South America,4,0,24,14754.17,17,0
0f1a4f97-4052-4f75-8411-0fc643b629f8,Education,Asia,1,1,39,243.86,2,0
bd60960a-8d83-4763-b711-caec5ef8905b,Finance,Australia,2,5,43,4287.99,50,0
b6e591fe-c322-4721-8aec-d93c511eb5b1,Finance,Asia,3,2,0,9552.63,15,0
38349e4f-4a4e-4cd3-9c4a-79cddd6e5bc9,Retail,Asia,1,5,39,2743.62,41,1
194ab7e2-5ac6-49d2-8916-f87c044a5156,SaaS,South America,2,1,36,5713.01,53,0
ce2529a7-2279-40b4-b20c-607fdc2c5a57,SaaS,North America,6,3,30,2123.43,59,0
11725a48-89fc-4f72-a6cf-d5a45b418333,Education,Australia,6,4,3,2125.42,11,0
1fc44e2d-fc9c-46fe-b18e-1d5598769d55,Retail,South America,4,3,45,5524.63,54,1
7b2e3871-4803-470c-a923-e79e87307c98,Finance,South America,0,3,17,6333.82,16,0
9a033d72-5ae5-4aeb-958e-8bdd9cb94132,SaaS,North America,4,1,23,10004.89,54,0
b0675602-bae4-4710-abfc-4f1e0e117c16,Retail,Australia,1,2,5,2392.31,20,1
ec65bc27-c228-45cf-b959-312874fcbb42,Finance,Asia,4,0,6,697.48,30,1
abf5c2d1-81dc-4649-b2bd-af4d9adbe3de,Finance,Asia,4,1,6,4713.55,13,0
e0206c6b-81d9-42b1-92a8-525adaca70c3,Retail,Europe,2,4,39,9719.51,24,1
34e6d9c6-a72a-418b-a3d5-a2b3ded94941,Retail,Australia,0,1,46,2301.93,31,1
9118bd0d-58a7-4f82-b112-4a8eed358c4c,Education,North America,3,2,51,22.15,16,1
3903061d-c8ee-42d5-bc2f-66aca299c30d,Healthcare,Australia,2,2,20,2.87,55,1
c3426bc1-fcb4-44d9-bf18-987e274dcf5a,SaaS,North America,3,1,17,250.69,40,0
fe89957a-16c9-4420-8823-d276c93ef8e1,Retail,North America,0,3,60,2667.06,19,1
49abb639-5dab-43e8-b732-db278f26e5b4,SaaS,North America,3,1,22,7331.61,50,0
a141140d-db15-4a0f-8057-eae49419b395,Retail,Australia,2,1,39,652.8,25,1
b4866f8d-cbac-4e09-971b-058176f2774b,Education,North America,4,6,37,6263.57,45,1
29ef06a5-e3d9-42f9-a18a-8e5d2c0b990a,Education,Australia,2,1,3,3514.49,36,0
6a25c0e5-ca76-4bd3-aaf3-b9d9b6cc4d83,Education,Europe,3,4,30,1687.57,49,0
6690a93f-ed94-42e1-a791-7f4535fc419a,SaaS,Asia,4,2,8,2604.65,24,0
a3fade82-964c-4e14-bb87-6c5088a5be45,Retail,South America,3,0,35,1862.02,34,1
8d42265d-24f9-4cc1-aa2b-2a895914446a,Finance,Australia,0,2,56,9363.23,11,1
622bc16f-5d3f-41c2-8c65-83374c95b38f,Retail,Asia,1,1,51,12623.66,36,1
595446bc-0b1c-4af0-962e-372c33a01a10,Healthcare,Australia,3,2,20,3491.67,4,0
247f1796-efc4-4cf2-843b-f5260fe46233,Education,South America,7,2,50,3984.82,27,1
c74c59e4-d841-4d94-a9e4-6ce994e02780,Healthcare,South America,7,1,17,3717.03,29,0
b782a209-3069-4c81-b3ed-08f76e70bfa1,Finance,Europe,1,0,31,3853.94,9,0
b8ec4086-48a4-44c2-847a-d7fecd3c8d67,Finance,South America,2,1,47,6956.8,22,0
a1c51cd4-585e-465d-81fe-31d2eaa7c044,Finance,South America,1,4,21,96.1,41,1
e580d29d-6c15-41e4-8ac2-e4c431d174f4,Education,Australia,2,2,50,558.23,24,0
e5dc69fa-eb24-4cb3-a421-23cf1f5a39ce,Finance,South America,2,3,11,9768.81,19,1
2925a07a-0337-4f21-a180-cc42cb16c345,Education,Europe,2,0,39,8706.61,20,0
fea2a3e2-9037-45b1-aa5d-e30fc7e71cf4,SaaS,North America,3,1,44,12205.32,52,0
15f27234-7ed5-46fa-81d7-eda65668fdb6,Healthcare,Asia,4,1,8,8315.85,2,1
0d95e432-be33-4620-aab5-404074c357f4,SaaS,North America,2,4,9,7478.49,3,0
9db2734e-cc4f-4e7e-aae7-83c064fc0d56,Finance,Asia,7,1,14,10605.68,41,0
189ab375-b234-4a40-a624-ccc2178f2dec,Education,Europe,4,1,15,3345.47,5,0
823701f5-8898-4ae1-928f-538c83f2451d,Retail,North America,2,5,20,318.58,52,1
cf2d9c50-afc8-4736-96b1-0ec8a9c0d191,Finance,North America,2,1,0,2914.42,14,1
6372b8b3-b34a-4254-95e0-7a069c2ae69e,Finance,Asia,5,4,2,6472.4,31,0
78321b62-1798-405f-b212-a72844d32947,Education,Europe,3,0,40,4505.79,41,0
bc24d41e-afb3-408f-8798-5a445ffd5308,Healthcare,South America,4,1,11,2014.69,48,0
692e43ec-3147-4eac-9394-d2b9c93a7a68,SaaS,Asia,2,1,18,307.45,20,1
2ceb6137-b4a6-4ace-888b-07f9ea6ddeda,Education,South America,2,3,24,1633.24,40,0
11aa09e6-2c10-47a7-8a9c-acc84c762605,Healthcare,South America,4,3,45,4736.66,40,1
1952976b-a6f2-4378-b776-a899e47df26e,Healthcare,Europe,3,1,54,4396.41,32,0
5e4e5f65-bb00-4bb3-ba7a-9692ce69e074,Retail,Australia,1,1,57,8138.41,29,1
7d5f45c1-4c1b-4eee-a94f-654f4eb001ed,Healthcare,Asia,2,3,26,4853.15,42,0
bc101879-9ae9-445a-bfe4-00d1a0842fcb,Retail,North America,2,1,23,3711.84,9,0
e7298a20-3b33-44da-b24a-15f21a57dc4a,Education,Europe,2,5,23,2542.53,59,0
2f53eaeb-69b8-471f-bfd9-00bc7899238c,Finance,Europe,2,4,33,4480.81,5,1
89e6e0e8-bb0c-4e72-b6b2-f53a1e384269,Retail,Europe,1,2,34,3868.54,46,1
d44cfcf4-dc00-4a35-8f62-3e4946fc22e4,SaaS,Europe,1,1,53,5124.45,13,1
42a488c6-4b5d-44b5-a776-f69dd2081037,SaaS,Europe,1,2,38,1871.32,13,0
41d76777-a1be-41b8-abaa-6846106857ae,Retail,North America,4,2,19,6503.61,41,1
5c4125c9-d781-4bc5-9806-ea76c25c65e8,Education,North America,2,5,24,4122.71,4,0
1b3c550d-5f01-402e-9e83-2c4b2f25a7b5,SaaS,North America,4,2,15,5974.99,34,0
863127c7-006f-499b-9bb5-f02db095590f,Healthcare,Asia,2,0,10,8732.36,32,0
c055b7e6-2a08-40b0-8e9a-7e7ec4937809,Retail,South America,3,1,22,4991.63,30,1
b53517e4-344a-4fc9-bab5-c85e19907a02,SaaS,South America,3,2,49,1392.76,11,0
686ea418-e3a4-452f-9685-9b878d6c38e2,Healthcare,Australia,1,1,45,1528.53,34,1
eb8f06c8-40b2-4c9c-b122-767cb6a4a0be,SaaS,Australia,7,2,50,10641.89,12,0
1dd1c33e-b1eb-440e-a0c9-461362213870,Retail,Asia,4,1,29,4896.19,31,0
36d996ae-29d5-4341-b351-7ab8ec0cf6f2,Finance,Asia,2,1,23,820.56,48,0
f0efffa1-5986-47e0-acf0-4d2b7dd3aa33,Education,Asia,3,3,8,11864.56,31,0
